PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
3ddf,1,0,1,6,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,3,1,0,0,0,19,5,1.908126668818,-1.675092759778,106.4
6d1h,0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,16,2,1.58913995575,-0.1199356942371,102.1
1ai7,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1.59493356534,1.4960890312901,20.23
2hah,0,0,2,17,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,3,0,0,0,33,12,5.726303190979,2.848359943025,116.76
1duv,1,2,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,3,2,0,0,17,8,0.679683881758,-2.6565074640186,210.31
4i8n,0,1,4,15,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,2,0,0,34,8,4.641525673019,2.1415506322331,149.81
3m3z,1,0,2,3,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,3,0,4,1,0,0,0,25,6,1.229738605371,-2.9941798525016,184.91
1tnh,1,0,1,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2.089631968475,1.864098977327,27.64
5ito,2,2,0,4,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,2,0,0,4,0,0,17,9,1.335674213603,-0.8047407210194,160.51
1kzn,0,0,2,21,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,6,1,2,0,0,49,10,7.8083566408206,4.4088924018182,182.44
3i3b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,0,12,1,0.249101482818,-3.0479639142784,107.22
6jam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,23,4,0,-6.1902742645162,189.53
3tu7,1,0,1,12,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,4,0,0,0,33,9,3.632893709681,0.7544873372002,158.81
1o35,1,0,3,10,0,1,0,0,0,1,2,0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,20,2,3.040798498089,2.5204870407744,100.03
4yk0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1.778425871612,0.894753066827,41.13
3ip5,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0.50247901934,0.0873945963766,67.77
5wyz,0,0,3,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,19,1,3.69756737023,3.2160284562443,53.35
6f05,1,3,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,4,4,0,0,23,10,0.339841940879,-2.9102805317728,231.68
1b3h,3,1,0,12,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,2,2,0,0,30,15,5.111325444413,3.2864131819918,181.25
1fcz,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,27,4,7.728339052622,6.6846760732256,57.2
4dko,1,0,1,13,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,25,3,5.086675013471,3.3334378581046,62.64
2xn5,0,1,2,8,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,21,5,2.841955961652,0.6324590719163,133.84
4hym,2,0,2,10,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,30,4,3.750445896353,0.8297006210384,150.28
6mku,2,1,0,3,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,2,0,0,2,0,0,12,6,0.833195194263,-0.296212303601,131.41
1fki,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,31,0,6.821130879502,4.501700923668,89.98
2x4z,1,0,4,16,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4,0,0,1,0,0,0,35,6,5.41425737035,3.1300965738605,131.51
3nu5,0,0,2,17,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,3,0,0,0,35,12,5.795077802147,2.3921028011997,139.57
4kow,0,1,1,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,2,1,0,28,8,1.303361508391,-2.2361640004085,204.63
5flq,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,18,5,3.746368107386,3.0059279265245,49.36
5fut,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,38,11,7.4427327217866,6.98380895463148,12.96
1mue,0,0,1,13,0,3,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,3,0,0,0,32,8,4.983683436283,1.4597430314804,103.23
3fqe,1,0,2,13,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,1,0,0,0,25,5,4.500058955273,2.3364631670929,120.57
3rz5,0,0,1,10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,6,3.837626762751,1.6186158533946,97.64
3su6,0,0,1,25,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7,0,0,0,53,7,9.27318501041281,3.6491345754308,188.9
4iwz,0,0,2,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,18,4,1.047886294593,-1.1924197836489,179.9
6det,2,1,0,3,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,2,0,0,2,0,0,12,6,0.833195194263,-0.296212303601,131.41
3jzh,2,3,1,11,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,1,4,6,0,0,47,21,3.800706239362,-0.941754473611899,284.66
1h5v,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,22,0,0,4,0,57,14,1.051101147728,-11.0809130423613,480.26
1j4r,0,0,3,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,45,16,7.9894159383228,6.1157289596358,87.19
3a2o,0,0,2,18,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,2,3,0,1,0,40,11,5.67794038472,1.8233540881562,159.29
4xoc,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,19,8,3.028266446827,-0.1483365370168,99.38
6f90,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,14,1,0,-3.1880499535549,99.99
5am6,1,0,1,7,0,1,0,0,0,0,0,1,2,1,0,0,0,2,0,0,2,0,1,0,0,0,29,2,2.210274008455,0.1395873067214,87.52
4ty6,2,0,3,16,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,1,0,0,2,0,0,0,33,8,5.169827491562,3.269008198737,129.76
5fl5,0,0,3,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,22,4,2.163021761226,0.5252397829558,136.72
1m0b,1,1,3,25,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,4,2,0,0,50,21,8.314113741555,3.7929623973702,196.36
2ceq,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,14,1,0,-3.1880499535549,99.99
3zv7,1,0,1,6,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,14,0,2.112474202901,0.5384147706218,48.87
4czs,0,1,1,8,0,0,0,0,1,0,0,5,0,0,5,0,1,1,0,0,0,8,4,2,0,0,54,20,3.059438176003,-4.7397848632165,323.75
4ymb,1,2,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,20,5,3.497784821872,1.9893829933352,96.87
6mja,0,0,1,45,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,8,1,0,0,0,68,47,22.792688442222,17.8311446908508,157.94
3c52,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,0,0,10,3,0.249101482818,-2.5535867532468,131.56
4zx0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,4,2,0,0,31,8,1.548135836993,-4.04554314313586,246.05
4tkh,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,11,6.0561840580216,5.7149188915906,40.13
6gwe,2,0,2,19,0,0,0,0,0,2,0,4,3,1,1,0,0,0,0,0,2,1,4,0,1,0,47,9,5.920162422288,0.781947131820399,235.21
4yxi,0,0,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,2.320865454843,0.800515789658,68.54
3h1x,0,1,3,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,25,4,4.573098651994,3.711549159204,71.36
3ldp,1,0,4,10,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,31,5,3.456851987257,-0.4728776121567,165.71
6ugz,0,0,1,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,1.924156567912,0.0121580662193001,83.65
1tlp,0,2,0,6,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,5,2,2,0,0,37,11,2.949298096311,-1.6656009763072,222.71
3jya,1,0,2,8,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,3.14360543794,2.06172319232814,71.31
5ogb,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,4,7.00434330801,6.38442070818714,43.37
2x91,2,2,1,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,29,12,3.947178314092,1.8592627026074,144.82
1ydr,1,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,20,2,2.718005182046,0.4710313869664,75.26
5lvq,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,17,3,2.517925320326,1.5444153366086,47.56
6cbf,0,1,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,21,4,3.740574497796,3.2731315670346,78.04
1t7j,0,0,2,17,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,3,0,0,0,35,12,5.795077802147,2.3921028011997,139.57
6ml9,2,1,0,3,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,2,0,0,2,0,0,12,6,0.833195194263,-0.296212303601,131.41
2fgu,1,0,3,21,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,1,0,1,4,0,0,0,49,13,7.961820105438,3.8083018716064,167.95
4ufm,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,11,1,0,-3.718561293247,97.53
4mo8,1,0,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,16,5,1.424385337951,-1.2764841077545,145.46
4zae,1,0,5,19,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,35,6,6.839963427602,5.671778896821,89.74
6d55,3,0,3,14,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,34,4,4.489329875996,2.4554942993102,46.6
3cj5,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,30,5,3.72043518984,2.0040315174251,78.95
4gu9,1,0,1,8,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,17,2,2.720305741283,1.0947884467841,63.08
1jyq,0,3,3,20,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,8,0,0,53,19,6.170714647549,-0.812447925842099,370.23
1hvs,0,0,4,24,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,2,4,0,0,0,58,19,8.047112318414,2.7884822661688,189.12
3gbb,1,2,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4,0,0,18,4,1.359367763516,-0.249547254522,126.36
5l9l,1,1,0,1,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,5,1,2,0,0,21,11,0.339841940879,-5.4797004866164,200.98
5mrm,0,0,2,11,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,18,2,4.359786665051,3.7660737067,46.26
1fkw,1,0,2,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,18,2,0.409912868457,-2.5259626485835,114.77
4rdn,1,0,2,2,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,3,0,4,0,0,0,0,20,3,0.819825736914,-2.2236951489972,126.8
6gzd,1,0,2,10,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,25,5,3.67593849148,2.8347795698215,83.27
6g5u,0,0,1,11,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,5,4.532412769811,2.3134018604546,97.64
3ryx,0,0,1,11,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,5,3.366782204513,0.717699797830601,97.64
3lea,0,0,3,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,32,5,4.839458730325,1.9190953827294,100.63
3n8k,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,11,1,0.153511312505,-0.565060395005,89.46
6dy7,1,0,1,10,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,18,6,3.864778120797,1.9352274613865,49.2
3hzv,0,2,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,4,0,0,34,11,1.522004841977,-5.6595570219832,258.79
5tef,2,3,1,6,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,1,0,3,1,7,0,0,33,8,1.561623234806,-4.1455428575782,325.79
4y0a,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,12,1,0.679683881758,-2.0487337514868,100.82
5v82,1,0,4,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,30,3,3.136562388042,0.8192387150013,85.99
1x8d,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,11,0,0.751580502158,-1.8517158282134,86.99
4o2b,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,29,5,2.493508757017,1.6936215702473,83.09
3d50,1,0,0,8,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,20,9,4.014381571527,0.2737855884574,97.53
6htg,0,0,2,12,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,20,3,4.117902813924,2.0374488741185,78.43
4p6c,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,1,3,0,0,14,5,0.249101482818,-3.8138134505274,172.02
6ndl,1,0,2,11,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,3,0,0,4,0,1,0,35,12,3.42867529413,-1.1107458391463,232.98
4cj4,0,1,2,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,2,0,0,28,8,4.812900075235,3.419532232898,100.58
3lzz,2,2,1,5,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,1,0,3,1,5,0,0,28,6,1.312521751988,-3.2363957191013,276.88
1g30,1,0,4,18,0,0,0,0,0,1,1,0,3,0,0,0,0,2,0,2,1,1,0,1,0,0,39,12,6.753065435531,4.7450698442674,141.75
2doo,0,0,2,14,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,27,10,4.751587291856,2.7288271175209,125.69
2bqv,1,0,3,22,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,2,3,0,0,0,43,13,7.126157230867,2.1530729319639,141.43
5ia5,2,0,3,20,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,3,0,0,0,46,8,6.043757870358,2.9539625263927,121.54
1jqy,1,0,1,7,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,7,3,0,0,0,33,9,2.661681171031,-2.2855926872746,187.97
6oja,1,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,9,4,1.44493818803,1.0298537650666,93.07
3ehx,0,1,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,24,7,5.568548569151,4.190807538787,94.68
4ufi,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,3,0,0,0,0,10,1,0,-3.133565636341,89.33
6fcj,0,0,3,11,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,20,2,3.804709710446,3.5658704632246,58.28
2xog,1,0,2,3,0,0,0,0,1,0,1,1,2,0,5,0,0,0,0,3,0,7,4,0,0,0,40,8,0.973337049419,-5.97627352171526,294.44
6f9v,1,2,1,14,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,1,4,4,0,0,40,17,4.93305230917,0.7947438303529,240.88
6r1a,1,0,0,5,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,18,4,1.42213861796,-1.1547618784524,101.11
4dst,1,0,0,3,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,15,2,1.464747562734,0.7242189018406,40
4ufl,1,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,12,1,0.679683881758,-2.210670669749,77.3
4xit,0,0,3,12,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,32,3,4.785283930198,2.9628992244034,81.47
5b5f,0,0,2,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,21,3,2.974141628822,0.8907944534391,98.73
2bys,1,0,2,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,25,6,5.175621101152,4.0020584305193,41.74
3uo4,0,1,4,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,29,6,6.2252190303,5.0635660512672,89.97
3ivx,0,1,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,2,0,0,30,6,3.746368107386,0.9496392559913,139.05
4gii,0,0,2,14,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,25,5,5.199090719625,2.9613396617133,94.88
6h5x,0,1,1,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,2,0,27,5,4.198275137825,2.393500403486,153.64
5edc,0,1,3,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,26,3,6.173727711974,5.5166860590285,56.26
5nk8,1,0,3,20,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,0,0,0,37,6,7.912901397925,4.9317321239414,131.44
4oag,1,2,2,4,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,5,0,0,27,6,1.31802870255,-3.7283097760557,261.96
4kx8,1,2,0,7,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,1,3,4,0,0,33,14,3.768004918465,0.676699717632401,215.43
4e4n,1,0,1,8,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,25,4,2.92957567598,1.564585005396,82.12
1ec3,0,0,4,22,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,4,4,0,0,0,56,21,7.740089693404,2.4860206251418,201.1
2cer,1,0,2,6,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,22,4,1.908126668818,-1.2005013132316,99.99
6hpw,2,0,1,12,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,27,4,4.647953489045,3.0198546138556,59.87
1o2h,0,0,3,15,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1,1,2,0,0,0,0,25,4,4.780955548244,4.0730100775888,95.12
4a7i,1,0,1,7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,24,7,2.94904514552,0.8214591857408,116.33
1ebz,0,0,3,20,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,3,0,0,0,46,15,6.723544435544,2.1941078485803,166.45
1qb9,1,0,5,23,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,1,2,1,0,0,0,0,37,6,7.16665922017,5.7258853528589,92.86
3gkz,1,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2.410605688158,1.6392101186649,16.61
6n3x,2,0,2,11,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,1,0,3,2,0,0,0,30,6,3.125058250493,-0.0569353343812997,173.81
3p2e,2,1,2,6,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,3,0,3,0,2,1,0,26,7,2.102126846483,-1.0374057226381,213.63
2xpk,1,0,2,8,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,3,1,0,1,0,27,7,2.576132087377,-0.537040328651599,147.66
3ao4,0,0,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,16,1,2.497255789843,1.7949705794616,62.3
2ez7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,11,3,0,-1.218743220993,92.49
6hh5,2,2,2,6,0,0,0,0,0,0,1,0,2,2,3,0,0,0,0,3,0,4,0,4,0,0,34,9,1.906972126247,-4.8078618420627,284.97
5nvv,0,0,2,11,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,2,3,0,0,0,34,8,3.961500022969,0.114107743376301,160.1
3axz,1,0,2,2,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,3,0,4,0,0,0,0,19,2,0.819825736914,-2.5983914759687,140.79
5xo7,0,0,1,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,23,0,4.3726556274308,3.0969428998766,86.99
6csq,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,10,1,2.319142996714,0.6639693618532,49.33
5u13,1,0,1,8,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,1,2,0,1,0,23,5,2.254528038005,0.1220032835376,143.04
1my4,1,1,0,2,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,2,0,0,15,3,1.233882811385,-0.27377799092776,117.18
2ccc,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,19,0,1.874307223786,0.0134080178085002,73.8
4abd,1,0,2,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,13,2,2.227113381886,1.9034734480407,32.57
1q54,0,2,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,16,7,2.452530856605,-0.702997543906,161.63
1bzc,0,2,2,13,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,2,0,0,29,8,4.092314291313,0.6226738713562,185.32
4f6u,1,0,2,13,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,1,0,0,0,29,7,4.737362244294,2.8985864198708,72.62
1kv5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,0.249101482818,-1.4386188442228,122.36
5nih,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,4,0,0,15,2,1.00576102608,-1.5590258265667,112.47
6mnv,0,1,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,18,4,0.881833252754,-3.4482728937964,172.38
2afw,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,3,0.211887964842,-0.5350445690837,59.03
1wht,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,5,1.908126668818,1.037888380515,80.26
1kdk,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,21,0,4.892593559501,3.8085861582362,37.3
5obg,1,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,25,0,2.708452590556,0.8788062552153,33.98
6gg4,1,1,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,12,3,1.908126668818,1.5042748498194,67.77
1yc4,1,0,3,6,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,20,3,2.286676186683,2.0381735883704,99.07
4xxh,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,3,0,0,27,6,0.249101482818,-6.4596044819242,251.53
1njc,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,1,3,0,0,20,4,0.588943423697,-3.08753392079176,170.38
6gfz,0,0,2,12,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,3,0,0,0,34,7,4.126435875989,1.2302721278303,139.87
5o58,3,2,3,8,0,0,0,0,0,2,2,1,3,0,3,0,0,0,0,4,0,5,1,5,0,0,46,10,2.38144897172,-4.40316998171,386.44
5e2o,0,1,4,17,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,2,0,0,37,10,5.707042769674,4.0318331240756,141.93
1fjs,0,1,3,18,0,2,0,0,0,1,0,0,2,0,1,0,0,2,0,1,2,1,0,2,0,0,38,9,5.728704329129,3.8606994531884,160.42
4v24,1,0,3,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,33,9,6.741123834397,4.3286575971433,76.42
4mss,1,0,0,1,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,3,1,0,0,0,14,1,0.211887964842,-3.5224503663488,106.4
4ogj,1,0,3,19,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,1,2,0,0,0,37,11,6.646216035852,4.1871851710093,118.06
1qft,2,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,8,2,0,-0.1398976307109,57.57
6qqq,0,0,3,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,23,6,3.345908944888,2.2912904358848,77.1
