PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
5mw3,1,0,2,6,4,3,0,0,16,1,2.131689435218,1.3155431475344,72.45
5aei,11,1,0,30,52,21,0,0,101,64,9.2636050845,-1.262244722278,786.07
2o3p,0,0,1,5,4,7,0,0,22,1,1.5192547255,0.6164267712604,124.29
3l5c,1,0,2,18,5,4,0,0,32,8,6.386978605767,3.6012110721347,122.85
2qlj,1,2,0,3,6,11,0,0,41,16,1.219099446975,-3.461888773575,249.35
2k0x,0,1,0,5,4,6,0,0,21,10,1.922064940057,-0.8295712540834,190.06
5vnd,1,0,3,16,4,6,2,0,43,10,5.950677423923,3.4566191770255,125.39
2k0g,1,1,2,4,4,7,0,0,22,1,1.31802870255,-2.0273623452877,168.73
1jiz,0,0,2,13,0,6,0,0,27,8,5.147348914211,2.8597641342978,114.38
1vj9,0,0,3,18,7,8,0,0,40,15,5.718586396864,1.4555456937988,192.08
5ni7,0,0,3,16,1,5,0,0,30,8,5.197354829426,2.8742476168064,132.88
5edq,0,0,2,8,2,7,1,0,27,3,3.611553789325,1.7935678516118,100.44
4ep2,1,3,2,16,11,14,0,0,60,24,5.847024642807,0.0603349320459008,363.09
6knh,0,3,0,0,1,7,0,0,13,5,0,-2.1729967834968,140.62
2wzy,1,0,0,21,3,6,0,0,50,1,8.0514492994898,4.1047932208638,108.42
1o4d,0,1,1,6,1,4,0,0,13,3,1.838241438568,-0.1159620615137,102.46
5hu0,1,0,3,14,4,4,0,0,28,4,4.288751363209,2.5698828259694,100.17
4qwl,1,0,2,20,7,7,0,0,52,21,8.174751980065,3.9680759790052,170.53
5mkj,0,1,2,15,1,4,0,0,25,8,5.463988129805,5.227533142748,69.59
3wyj,0,4,5,28,4,18,0,0,60,16,8.885279089184,-0.0565860465149991,441.56
3pz3,1,0,6,26,3,7,0,0,54,13,7.959440630755,4.6544845764772,149
5aku,0,0,2,14,2,1,0,0,21,2,5.618843365317,4.5281165216897,41.13
6pnm,0,0,1,7,1,4,1,0,20,3,2.421664109948,0.554387558892101,84.09
1bl7,2,0,3,11,5,4,0,0,25,3,3.498215431758,1.5712148739175,87.48
3avf,1,3,0,12,13,15,0,0,65,18,6.087147915179,-1.0874570527962,423.92
3p9h,0,3,1,21,8,21,0,0,84,29,7.889169334609,-0.759761028152399,450.5
6sfi,0,0,3,15,4,6,0,0,36,10,5.867418869876,3.1695936470936,160.24
2vwf,4,1,0,27,31,23,0,0,115,51,10.498613722239,-2.9981587009598,712.17
1ux7,0,0,0,0,5,9,0,0,20,3,0,-4.1466768170345,138.07
5nvf,0,0,3,14,1,2,0,0,23,2,4.448433154182,3.1100878122076,54.35
2phb,0,0,2,13,2,5,1,0,34,5,4.166375160009,2.48882791683264,90.98
4hyu,0,0,3,14,2,8,0,0,31,8,4.569164844719,1.8960542905658,127.61
1qf5,0,2,0,4,5,13,0,0,30,10,1.082296677081,-6.0594103213398,265.16
3guz,0,1,0,2,2,4,0,0,10,3,1.00495803868,-0.9101890649424,80.59
4uyh,1,0,3,22,2,1,0,0,34,5,7.154347718426,6.1061394394964,36.78
5a3s,1,3,2,9,3,22,0,0,46,11,4.414512452372,-3.5986261409563,436.59
1wdr,0,0,0,0,8,11,0,0,23,4,0,-6.1902742645162,189.53
2a3b,1,0,1,2,1,3,0,0,14,0,0.563424180962,-0.4155771778104,59.69
2y68,0,2,2,13,2,9,0,0,35,8,3.935753601567,1.6137980403793,208.21
5ndb,0,1,0,4,2,5,2,0,14,1,1.543093475425,-0.3681685823788,105.89
5ul6,5,0,1,33,33,20,0,0,114,51,11.342662086045,-1.0189231768975,659.75
5olb,1,0,2,16,2,3,2,0,32,7,5.224777880858,3.1841189325432,89.38
3ftq,2,3,1,5,8,12,0,0,32,8,1.312521751988,-4.4403635299369,338.85
4bj9,2,0,3,7,8,9,0,0,39,5,2.403172083074,-2.6049311507672,203.51
6qs5,0,0,1,5,4,4,0,0,15,3,1.598068348016,-0.0489543331972001,107.34
2uym,0,0,2,9,1,2,0,0,26,5,4.027406512877,2.8457455175366,105.89
2xpb,0,1,2,13,0,5,1,0,26,5,4.436889526992,2.3830414001951,85.16
4q9z,1,0,1,7,4,3,0,0,22,2,2.920396022694,0.9688019662541,82.57
1w12,1,0,3,21,7,8,0,0,43,14,6.678217240697,2.4293300015735,197.03
2m0u,2,2,0,8,15,12,0,0,44,22,3.433604995587,-2.4051590319726,351.26
2y2j,0,0,1,7,3,4,0,0,14,3,2.089631968475,0.2084549937616,69.56
6ps9,0,0,2,7,1,3,0,0,23,3,2.242175000107,0.961895752848101,54.34
1apb,0,0,0,1,4,5,0,0,11,0,0.50247901934,-2.5111922613324,90.15
4gy5,5,1,0,18,30,19,0,0,83,44,6.425774780606,-5.0424652155129,588.37
3h0v,1,0,2,6,6,6,0,0,21,3,2.427401003405,-0.297047142752701,159.36
4ai8,1,1,0,0,2,3,0,0,11,4,0,-1.9540314961538,73.67
5c29,0,0,1,8,1,2,1,0,15,4,3.0834285777,2.2016153482262,37.81
1hrn,0,0,1,20,5,5,0,0,36,15,8.852228039912,5.281831154842,110.02
4ie0,0,2,1,3,0,5,0,0,12,2,0.951166529614,-0.0159091360686999,93.15
5iep,0,0,0,21,2,2,0,0,29,7,9.6692435223346,8.2010525148692,40.46
1g9b,2,0,0,2,8,6,0,0,25,4,0.879257506096,-1.713718006866,152.4
5nxx,0,1,0,3,0,2,0,0,8,2,1.50743705802,1.166171891589,40.13
5emm,1,0,2,13,4,3,0,0,30,7,4.171156896736,2.0389413362777,75.03
5ocj,0,1,0,6,0,4,0,0,18,8,2.405329505291,-0.0697723355709995,102.54
5jh6,1,0,3,14,3,3,1,0,33,8,5.06292284604,3.6640707394913,83.82
4ynk,0,0,0,22,3,3,0,0,37,4,9.1353605360418,6.8603426663964,60.69
1qku,0,0,1,13,2,2,0,0,20,0,4.7572830719668,3.8673729704649,40.46
2vx9,0,0,1,6,5,6,0,0,27,5,2.101424424322,-2.8944856361312,155.05
3v5q,1,0,3,19,5,5,0,0,37,6,6.046678356476,3.4134066967181,96.23
6mmq,1,1,2,4,4,7,0,0,22,1,1.31802870255,-2.0273623452877,168.73
3l7b,0,0,0,1,5,7,0,0,19,2,0.292889829057,-3.46012210932676,128.61
6hzx,1,4,17,59,18,35,0,0,158,43,18.379829336982,4.79867699540001,753.12
3img,0,0,0,3,0,2,0,0,11,1,1.128358988914,0.2673693704117,21.59
4wmc,0,1,0,4,3,6,0,0,17,4,1.710353348963,-1.12352728525736,150.24
5dhp,0,0,3,9,6,10,0,0,32,8,2.990727692664,-1.0576136533822,193.94
2cmo,1,1,2,15,3,8,0,0,36,8,5.869880243763,2.8381344676646,161.25
2fr8,1,2,2,4,5,11,0,0,27,6,1.31802870255,-3.7283097760557,261.96
4y2t,0,0,2,13,1,2,0,0,18,6,4.086210048265,3.1504175161911,29.46
1svh,1,0,3,19,4,6,0,0,36,7,6.011356003023,3.4281221401095,105.13
3in4,1,0,3,13,3,5,0,0,30,5,4.325162043505,2.3793174661105,96.6
3el8,0,0,4,19,4,8,0,0,33,5,6.348437590248,3.7605059203641,110.75
2yoj,1,1,4,15,3,8,0,0,36,4,4.722153901208,1.62001609538744,132.31
5n69,4,0,0,8,7,3,0,0,29,7,2.266758352738,-0.8691764957719,101.4
4k1e,1,1,2,32,19,22,0,0,109,19,11.336465394338,-0.456609116780599,598.72
3dxm,0,0,2,13,1,3,2,0,21,2,4.853980251909,4.2706112908386,65.84
6bic,0,0,2,13,5,8,0,0,40,7,4.748512187004,0.933295346242101,176.57
1f3j,4,2,2,27,34,28,0,0,117,57,9.569702171138,-4.3816305677674,794.92
6uil,2,0,0,8,7,5,0,0,17,10,2.577879191566,0.0344908914120001,84.71
1mkd,0,0,1,9,1,6,0,0,19,4,3.359896892512,2.7138688017873,59.92
6b0y,0,0,3,15,0,4,1,0,28,3,5.206006391788,3.9857258723499,49.33
3l3z,3,4,1,24,27,25,0,0,104,51,10.790364728036,-0.0874985336670979,698.86
3avb,1,2,0,12,14,14,0,0,63,17,6.087147915179,-1.4399609530902,404.02
5v88,1,0,2,21,3,5,0,0,37,10,7.283909963485,4.8675604405004,65.88
3sc1,0,0,2,12,2,2,0,0,19,2,3.798872508866,2.52045639456484,49.33
1ke5,0,0,2,10,3,3,0,0,23,4,3.1782799115,1.31817164438934,95.68
5nn0,2,0,3,19,2,1,0,0,34,7,6.125077971463,5.2778497654032,29.19
5u6v,0,0,4,16,2,4,1,0,29,2,5.371883463769,4.3470260456326,72.86
5iui,2,0,3,15,5,3,0,0,30,5,4.779422331609,2.8217729471346,91.25
4n70,1,0,3,14,5,7,0,0,33,4,4.231068439401,2.2118893211674,105.99
5vsb,1,0,2,14,2,3,1,0,30,5,4.797586695682,2.39313828828554,74.82
3vp4,0,0,1,2,2,2,0,0,8,1,0.912391887797,0.4278556949637,80.04
3g2u,1,5,0,8,10,17,0,0,57,28,4.195861563968,-2.0269065761088,423.12
3mvh,4,0,1,10,7,4,0,0,29,5,3.320102659124,0.0323360478117999,101.89
4wkc,3,0,0,6,6,4,0,0,23,7,2.331266500561,-0.4956182739622,116.3
6r12,0,0,1,6,2,3,0,0,17,3,1.908126668818,0.1555187022378,75.27
4md6,0,0,3,13,1,4,0,0,27,3,4.065354820454,2.9164825708928,87.13
6ey7,0,1,1,7,0,5,0,0,18,5,2.089631968475,0.5894423035147,77.51
3ocb,2,0,1,7,4,4,1,0,28,5,2.528762858174,0.472070835277001,89.88
3fu0,0,0,2,10,0,3,0,0,15,2,3.040798498089,2.3556408219154,29.96
6hld,6,0,3,31,33,14,0,0,77,39,9.613456589201,2.5466738225192,498.31
5u9d,0,0,3,6,2,6,0,0,36,5,2.028768708798,-0.70952172748,112.72
2i0e,1,0,2,11,2,4,0,0,33,6,3.476154411406,2.060239509452,67.9
1wbv,0,0,1,8,1,4,0,0,25,3,2.649902761503,0.9838965453171,53.93
6b1h,0,1,0,5,1,6,0,0,16,4,2.038268454297,-0.20326113112156,130.94
3uef,3,1,0,9,16,9,0,0,38,19,3.36015807492,-1.2796508166636,295.68
4ngs,0,3,1,12,5,10,0,0,38,17,3.403326688458,-0.501040760708,240.98
5teh,0,0,4,18,3,6,0,0,37,11,6.212260091792,3.0663155257394,128.08
4fcd,1,0,3,13,1,5,1,0,25,3,4.286740083245,3.4099669057674,63.31
6qtx,1,1,2,18,10,10,0,0,58,21,6.505853296754,0.774173198896401,282.91
4eoy,1,2,1,14,13,15,0,0,72,27,6.224630272766,-1.4781009473221,398.72
4pvv,0,0,2,5,5,7,0,0,21,3,2.155335393983,-1.2734140462448,126.65
4p00,4,2,2,10,12,12,0,0,46,2,2.625043503976,-3.0708965766666,367.3
1em6,0,0,0,5,2,6,2,0,34,11,2.571745857036,0.1469860884328,101.38
4uce,0,2,2,8,0,7,0,0,19,4,2.408618681543,0.984133072671,98.08
3adv,1,0,0,1,4,2,0,0,13,2,0.439628753048,-0.5853336657532,60.23
6bvb,1,3,2,29,17,23,0,0,106,42,11.621021904911,0.587221473989302,594.74
5nho,0,0,2,6,1,7,0,0,29,6,2.166372537642,0.1918634066423,97.53
4ono,0,1,0,32,0,3,0,0,37,27,16.72569128393,15.513490516979,82.23
4fea,1,0,1,9,2,4,1,0,21,2,4.077471101459,3.51785424776714,95.27
4ezk,1,0,2,10,2,7,0,0,36,5,4.116023844365,1.7180750083632,100.53
3dz2,3,0,2,5,9,6,0,0,25,6,1.742130371202,-1.2814536715399,152.64
6nfz,1,0,2,13,4,4,0,0,29,7,4.196340159294,2.7689752300423,78.43
4jok,2,1,1,17,21,17,0,0,74,32,6.707386871775,-2.7102341994945,479.43
3tsz,1,2,2,21,17,17,0,0,80,35,8.263942137859,-1.4392418442174,473.58
4rn6,1,1,1,12,7,7,0,0,35,10,4.307827891634,1.5663763861173,190.66
3uh4,0,0,1,11,1,6,0,0,21,2,3.38361977421,1.9214855736194,66.76
6oxv,0,0,2,21,3,7,0,0,42,15,7.703722668269,4.2305421266434,143.01
3zqi,3,1,0,25,27,27,0,0,127,55,10.145636961535,-3.8846142979202,705.98
3eyd,0,0,0,15,7,5,0,0,43,13,7.328219752145,3.5702558350471,136.3
5e5g,1,1,0,1,3,3,0,0,15,3,0.439628753048,-0.726418318847,80.13
3zsw,1,2,2,19,2,7,0,0,37,13,6.512696439863,4.1228197818568,132.26
2kbr,4,7,2,33,39,39,0,0,157,78,12.749657645749,-4.5889301025096,1084.81
3odu,1,0,1,14,2,3,0,0,27,6,5.489354464405,4.5903991451239,93.84
4ris,6,2,2,34,36,23,0,0,123,62,12.516411968723,0.2248126533069,748.44
2ioa,3,2,0,7,10,8,0,0,33,19,2.450790206553,-2.566854207777,279.33
7hvp,1,0,1,18,11,10,0,0,61,26,7.363291288353,0.636321941307701,288.89
4qtn,0,0,0,1,5,6,0,0,18,3,0.439628753048,-3.00376614021432,116.25
3g9n,0,0,3,19,1,6,0,0,30,3,6.511187169693,4.8153348004916,71.36
4w53,0,0,1,7,0,0,0,0,7,0,2.326659064433,2.326659064433,0
6fkq,2,6,2,40,25,36,0,0,161,70,16.327210862043,0.365417316126102,925.93
6oio,0,0,3,19,2,3,0,0,25,5,6.24946917617,4.5524636633726,83.65
4oew,1,0,2,12,2,6,1,0,30,7,4.980725279352,3.1083695688438,105.44
3t0m,0,1,2,11,1,7,0,0,25,7,3.293404543408,1.1431366592896,129.79
2pze,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
4wpf,0,0,2,17,0,4,0,0,31,6,5.460584114401,3.3891253715583,69.31
6naf,1,0,0,6,3,0,0,0,11,0,2.658984937593,2.819917759846,27.64
4z8d,0,1,1,13,1,3,1,0,22,6,4.290743417013,2.9300089199582,78.46
2vtm,0,0,1,4,0,4,0,0,11,1,1.370007790337,0.2100661025026,54.5
5fah,0,0,3,19,2,3,0,0,32,7,5.843922934741,3.9988246714166,70.67
1ybg,0,2,5,25,1,9,0,0,46,11,7.86422732932,4.5093997685491,206.87
1xhm,3,2,2,29,22,18,0,0,100,45,11.579458832709,1.9889765275655,544.05
5wap,1,0,2,16,4,5,1,0,36,6,5.373555086092,3.0551772846532,138.01
6hoi,1,2,1,16,13,14,0,0,64,28,7.064938919154,-0.354394536946199,381.16
5ha9,1,0,2,16,1,0,0,0,21,3,5.0506236695466,4.8902610145616,4.44
1E+072,1,0,0,1,8,6,0,0,13,2,0.530882779306,-3.985704759554,129.79
4uco,0,0,2,9,4,5,0,0,23,3,3.712264468006,0.0951186845631999,120.14
6g9h,0,0,2,14,1,5,1,0,33,6,5.433196160297,2.9415525362136,87.66
2gz8,0,0,2,16,0,8,0,0,25,6,5.287241956011,4.1285198029544,92.59
6i5p,1,2,0,8,11,13,0,0,48,18,3.531920919337,-3.331293510651,334.4
5m34,3,0,0,13,14,9,0,0,68,20,5.30049682858,-6.0999662394718,320.14
1o3k,1,0,3,11,6,4,1,0,21,2,4.058527238988,3.5382157816734,100.03
4bsq,1,0,1,9,3,5,0,0,28,6,3.027439303624,-0.1444699004702,126.75
1dg9,2,1,0,0,3,4,0,0,15,5,0,-2.0239165615992,94.69
1yyy,1,0,0,7,10,8,0,0,28,9,2.115496303832,-1.9672971552204,215.78
5myk,0,2,1,7,7,13,0,0,48,18,2.247968609697,-4.1014326572296,299.81
5ea6,1,0,2,10,2,3,1,0,28,2,3.479929387788,0.6634323298856,70.12
4jjs,0,1,2,21,0,6,0,0,33,7,7.814884388064,6.1421676284995,69.67
5fow,0,1,0,4,5,10,0,0,40,13,1.65647475657,-3.6585346530526,213.84
5vzy,2,3,2,25,19,22,0,0,105,47,9.785946979836,-1.0561943001484,588.3
3k39,1,1,0,7,7,6,0,0,23,8,2.80317200021,0.3072986708758,153.1
6beh,2,0,2,22,9,12,0,0,63,7,7.699954226682,2.21247905772104,225.6
5jar,0,0,3,14,0,2,0,0,21,3,4.635937300096,4.2781591324281,58.2
2aa9,0,1,0,1,3,5,0,0,12,1,0.439628753048,-1.9753699548962,100.82
6hrz,1,0,2,7,5,2,0,0,13,2,2.152564136712,1.5625170945753,104.77
3nc9,1,0,3,13,3,4,0,0,26,4,4.310024996052,2.7024202269816,88.83
6ha4,0,4,4,20,4,16,0,0,48,4,6.31021094628,1.3648232971644,343.24
2ywp,0,0,2,9,2,6,1,0,23,5,2.967138580492,0.8024069236904,109.16
6msc,0,0,4,12,0,7,0,0,24,2,3.581126881958,2.6181632554947,65.72
5wfc,1,0,3,15,3,5,0,0,40,8,5.6289649946658,3.854497554773,96.59
4fcr,0,0,1,9,0,8,1,0,29,7,2.97968278994,0.882139210975,124.94
5lpr,1,0,0,5,7,5,0,0,23,6,2.187120939778,-1.0433291604674,146.61
5du4,0,0,3,20,2,7,0,0,33,7,6.6091923826318,4.9711252384702,68.18
4u4s,0,0,1,3,1,3,0,0,14,1,1.134658835886,-0.3977359635839,70.68
3wcg,1,2,1,14,0,7,0,0,30,18,7.400157420043,4.1874256721136,154.81
5w99,1,2,5,3,3,9,0,0,34,7,0.951166529614,-0.0103667131618,285.31
5o48,1,0,1,12,1,3,0,0,21,3,4.256441112401,3.7474390909878,29.16
5dh3,0,0,3,8,3,5,0,0,28,3,2.727952405732,0.1006888607161,158.14
4ibm,0,0,3,15,0,5,0,0,25,2,5.164239472789,4.0414608897645,85.39
4gw8,1,0,2,11,2,4,0,0,23,4,3.363289773658,1.4505714919179,73.89
5xmu,0,0,3,24,2,7,0,0,33,5,8.367413922595,6.6881240669261,85.55
5n8t,2,2,0,12,17,18,0,0,86,36,5.341514090276,-4.8695083828594,481.1
4blb,1,1,1,11,13,14,0,0,59,25,4.898673207187,-2.5395882949487,356.88
3pke,0,0,1,11,4,5,0,0,27,8,4.908960915663,1.6945488269353,99.02
6cvw,0,0,2,23,3,10,0,0,53,14,8.207456901529,2.4363038852433,203.6
3hio,7,5,4,23,18,28,0,0,106,8,7.049317794294,-5.5931457792832,730.24
1pwu,0,0,0,5,4,5,0,0,28,9,2.538799699941,-1.1813194946817,119.89
4rll,0,1,3,18,0,4,0,0,25,3,5.706999177684,5.7021747821912,64.85
1qjb,3,2,2,13,18,17,0,0,67,27,4.356078553269,-3.392571626581,478.94
4qp7,1,0,1,2,2,4,0,0,14,1,0.752821856526,-0.9159231910272,67.37
1ouy,0,0,3,21,1,5,2,0,34,4,7.132450427148,5.40287612884068,82.89
3uvm,3,2,1,20,23,18,0,0,78,37,7.86585622296,-0.327416436912699,517.31
3qsd,0,1,0,7,3,6,0,0,27,10,3.073449252309,0.2630644283296,138.87
4po7,1,2,2,24,14,16,0,0,81,31,10.044898520606,2.005440071717,430.29
2xo8,1,0,1,10,2,1,5,0,17,1,5.187155052575,4.1207137000309,34.2
5ug8,1,0,3,7,3,7,0,0,30,6,3.030065492448,1.5059804477037,107.04
6mjq,0,0,1,47,6,12,0,0,71,48,23.252825533778,17.7746485267958,157.94
4ocv,1,3,2,4,6,13,0,0,31,8,1.31802870255,-4.9322775868913,323.93
6f5w,0,0,0,2,4,5,0,0,14,3,0.830394124674,-1.6363829549128,79.15
6gip,0,0,3,14,2,2,0,0,23,1,4.719883923821,3.5797366078484,54.02
5x79,1,0,0,4,10,9,0,0,25,13,1.282301109569,-3.9600526742106,265
5wg5,1,0,1,12,2,4,0,0,24,4,4.062071021506,2.6555490995066,50.56
4l7b,0,1,2,16,0,5,0,0,33,4,5.577322743518,3.4514099608244,97.82
4e3k,0,0,2,3,3,9,0,0,19,5,0.951166529614,-1.6930396993736,162.36
6qw8,1,1,0,6,4,6,0,0,23,5,2.390037230721,-0.88409837730336,152.86
2l11,6,1,0,23,39,25,0,0,112,59,8.450258641923,-7.52389698085871,781.74
4uxb,1,0,2,11,3,2,0,0,22,3,3.543061030477,1.9617788254696,62.64
5wbq,0,0,0,8,1,8,0,0,24,4,2.991013325112,0.1258278242118,71.98
5dts,0,1,2,9,0,3,0,0,15,2,2.853499588842,2.171080069482,53.02
5alu,0,0,1,12,3,5,0,0,31,5,4.534814242271,2.2328564540387,96.37
1uyg,4,0,1,7,6,4,0,0,22,4,1.955655117565,-0.7512164434174,100.36
2nwn,3,2,0,19,27,27,0,0,102,26,6.85412256721,-6.0682483088576,731.58
6fff,0,0,3,14,3,5,0,0,34,6,4.576824876326,0.8500398899325,112.65
3d1e,1,1,1,13,10,8,0,0,45,20,5.764146291907,0.860530520851601,256.36
2vhq,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
4qtc,1,0,3,13,2,7,0,0,44,7,4.582630768645,1.6767365842624,120.48
4fs3,0,0,3,11,1,4,0,0,28,5,3.469506812551,1.894525222636,75.44
6prg,0,0,0,0,14,21,0,0,45,11,0,-11.2245412952698,347.83
4b11,1,0,4,19,3,3,0,0,31,5,5.896505977488,4.0802852667232,68.08
6ega,2,0,4,19,5,7,0,0,41,8,6.09191906891,2.8582923454818,133.27
2bvx,0,0,3,12,2,5,2,0,32,8,4.419552290212,1.8513372007967,114.93
3jzb,0,0,0,9,3,4,3,0,21,4,5.129586362487,3.349619175867,69.92
3hmv,0,0,2,10,3,4,0,0,25,4,4.273720489123,1.9669934200791,146.25
1jg0,0,1,5,26,1,6,0,0,45,11,8.646037421646,5.8648698254661,152.91
5i0b,2,0,1,5,1,4,1,0,19,2,2.550068759327,0.9681957256712,56.51
1ftj,1,2,0,1,3,4,0,0,10,4,0.339841940879,-0.4165076485154,107.9
3vid,0,0,1,3,1,3,0,0,17,0,1.299308228178,0.8123333438159,41.04
4nk3,1,1,0,6,4,6,0,0,23,5,2.390037230721,-0.88409837730336,152.86
3ppj,0,0,3,9,2,5,0,0,25,4,3.470388671604,1.850070535438,96.95
2x2m,1,0,1,7,2,1,0,0,18,1,2.012915885434,0.8826438202917,43.07
4ijq,2,2,1,2,5,11,0,0,27,10,0.563424180962,-3.9074626097961,252.62
4k8o,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
4e8w,0,1,4,12,1,9,0,0,32,9,3.697523802275,1.8382287850256,159.65
4txs,0,0,1,6,1,2,0,0,10,2,1.917055061084,1.1700037847051,44.02
5ur1,0,0,3,19,1,6,2,0,39,6,6.469471048389,4.1387119779686,100.13
4z7q,1,1,0,3,8,6,0,0,25,10,1.50743705802,-2.03965954187,198.16
4wh9,0,1,1,9,1,7,0,0,17,5,2.695383978962,1.0914356106229,134.9
1awh,0,1,0,15,2,6,0,0,39,8,6.6979079622958,3.2949064596312,123.96
3r2f,1,0,2,23,5,7,0,0,47,16,8.011087525753,3.933967635329,124.58
3oyl,0,0,2,12,2,7,1,0,32,4,5.034180326069,2.781209351043,107.24
3rwq,0,0,4,10,3,7,0,0,30,7,3.812249380621,1.1607207034707,124.5
6i78,0,0,3,17,4,12,0,0,35,6,4.898801896153,2.2654492503369,137.96
3rxl,1,0,1,4,3,1,0,0,9,1,1.05595574623,0.830422755082,40.78
3dvp,2,2,0,11,18,17,0,0,64,27,4.527753192061,-4.2189548469664,456.24
4uyd,0,0,1,5,2,2,0,0,15,1,1.423664555187,-0.302170482746,66.64
3dxj,0,0,0,13,2,4,0,0,30,11,4.5318675906354,3.29521727504574,101.93
3g70,2,0,3,26,4,4,3,0,43,9,8.998726578392,6.5880678229899,62.76
2uzv,1,0,2,16,3,5,0,0,35,9,5.690182452536,5.105550710335,83.71
5kbh,0,0,1,6,1,1,1,0,8,0,2.215569754696,2.1167252206461,20.23
3zju,1,1,3,10,4,11,0,0,36,8,3.241216989589,0.3011240134244,210.08
3b0w,0,0,0,17,6,13,0,0,55,7,6.913046790733,0.9476577633508,203.06
4p4d,0,3,1,8,2,7,0,0,25,11,2.497070092515,-0.2644197533404,180.56
4pv0,1,1,4,18,3,7,0,0,38,8,5.766461856732,3.9017537791715,131.68
4wht,1,1,0,11,24,22,0,0,98,43,5.596441003384,-9.3004637135994,637.77
1meu,0,0,4,25,4,5,0,0,42,10,7.774430768597,3.4988639548662,104.47
1o6r,1,0,3,20,1,2,1,0,28,11,7.049596377312,6.5150357711267,26.81
3f3w,0,0,5,21,5,5,0,0,38,6,7.353533266826,4.7002286791496,122.78
3zvv,0,0,1,6,2,3,0,0,12,0,1.881575092734,0.8667256373858,56.73
5fb1,4,1,0,14,27,16,0,0,65,34,5.035674229402,-4.1513652195794,509.94
2yol,3,0,1,19,14,5,2,0,41,18,6.701329768825,3.6973115062348,206.22
4jaz,0,0,2,11,3,3,0,0,17,2,3.534860706868,3.2383271047183,60.69
5vc6,1,0,3,9,3,5,0,0,34,4,3.730492827911,1.6892559774336,92.41
2xzq,2,2,1,15,21,18,0,0,74,32,5.289139971549,-4.4457223287455,522.19
1q9d,0,0,3,19,3,5,0,0,40,9,6.469420302599,4.37169539237,110.18
5y59,4,1,0,22,31,20,0,0,95,50,10.407081223297,-1.6607851063464,630.8
6ax1,0,0,2,6,0,4,0,0,17,2,1.908126668818,1.13697678381084,59.23
1mnc,0,0,1,10,4,4,0,0,25,9,4.007297615711,1.0493736739847,107.53
4h36,2,2,1,19,14,15,0,0,68,32,7.475479500149,0.541875330638001,409.49
2v12,1,0,1,15,6,5,0,0,35,18,6.167300512642,3.7334966482548,124.53
6h76,0,1,0,2,6,9,0,0,21,5,0.551729905721,-4.661953930255,179.61
3r01,0,1,2,7,0,4,1,0,15,2,2.624736693099,2.1791185710713,62.5
4ybm,0,0,4,21,1,6,0,0,41,10,6.242117433685,4.0251851310798,115.02
6h12,0,0,6,23,3,8,0,0,49,10,7.295742790873,4.4219443733535,139.19
4k5n,2,1,1,6,8,4,0,0,16,4,1.742651268255,-0.5420431335273,164.28
5qab,0,1,2,12,0,3,0,0,17,3,3.740574497796,3.322679453934,49.36
6bod,0,0,2,15,2,3,0,0,24,4,5.7674738883,4.1822557343639,91.51
2jdk,0,0,1,3,6,13,0,0,33,7,0.963468467,-4.2855955188188,214.95
4zlz,0,0,3,9,4,4,0,0,21,2,2.947251661799,0.4688859293421,107.78
6h4r,2,0,2,5,3,4,0,0,21,4,1.725860517048,0.0795830206237399,78.22
6oxq,0,0,2,20,3,7,0,0,41,15,7.201243648929,3.565116768723,143.01
2pcu,2,1,1,13,13,9,0,0,45,18,4.425963783519,-0.231822102999999,282.11
4qiy,0,0,3,20,5,9,0,0,35,9,5.944115582767,1.8999809238343,163.55
6hpg,2,4,0,11,14,17,0,0,61,32,4.149105931105,-2.8019138133726,465.03
4k6w,1,3,3,7,16,36,0,0,91,36,2.897537609224,-12.5107832459045,602.4
5gmv,1,5,1,15,11,19,0,0,71,32,6.699219100337,-0.323511384387299,494.32
6c3n,0,0,2,9,2,3,0,0,18,6,2.699611407459,1.6898353147103,69.04
2etm,0,0,4,13,1,7,0,0,28,6,4.204156435711,2.9364646787285,83.32
3u8h,0,1,3,24,1,4,0,0,36,16,8.1915148076558,6.8742777727609,78.46
4b4m,1,0,2,15,3,5,0,0,28,5,4.701668352495,1.8768081803323,120.76
2ei6,1,0,3,11,4,4,1,0,32,4,3.88813062169,2.2794785828107,119.56
1l6y,0,2,0,6,0,4,0,0,14,9,2.865629368366,2.183099035504,80.26
4kzl,0,0,2,13,0,3,0,0,18,1,3.927873407043,3.7177107965239,26.3
4l0s,0,0,2,13,0,3,0,0,19,2,4.06848960313,3.3448065914339,50.09
3bpr,1,0,3,11,4,4,1,0,24,6,4.450266398747,2.8208473183416,89.14
6iup,0,0,4,14,4,7,0,0,33,4,4.469055145699,3.3009875897425,125.04
4fcf,0,0,0,11,7,11,0,0,35,12,5.392656960762,-0.2667799402006,178.53
3t4n,1,2,2,4,5,11,0,0,27,6,1.31802870255,-3.7283097760557,261.96
